"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",05/02/2014,MAIS SAUDE S/A,ES,"[{""qual"":""16-Presidente"",""nome"":""BIANCA HENRIQUES COUTINHO KLOSS""},{""qual"":""10-Diretor"",""nome"":""SAULO VON RONDON DE ALMEIDA""}]",ATIVA,CENTRO DE VILA VELHA,AV CHAMPAGNAT,727,29.100-011,VILA VELHA,DEMAIS,05/02/2014,205-4 - Sociedade Anônima Fechada,19.691.730/0001-04,2019-03-20T21:05:38.426Z,OK,MATRIZ,,,jeronimo.reis@bngestao.com.br,(27) 3320-3833,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",450000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências"",""code"":""86.10-1-02""}]",04/10/2003,FUNDACAO SAO FRANCISCO XAVIER,MG,"[{""qual"":""10-Diretor"",""nome"":""LUIS MARCIO ARAUJO RAMOS""}]",ATIVA,AGUAS,AV KIYOSHI TSUNAWAKI,41,35.160-158,IPATINGA,DEMAIS,04/02/1970,306-9 - Fundação Privada,19.878.404/0001-00,2019-03-14T06:09:27.973Z,OK,MATRIZ,HOSPITAL MARCIO CUNHA,,contabil.contabilidade.fsfx@fsfx.com.br,(31) 3829-9000 / (31) 3830-5093,,,,,"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""},{""text"":""Corretores e agentes de seguros, de planos de previdência complementar e de saúde"",""code"":""66.22-3-00""},{""text"":""Outras atividades profissionais, científicas e técnicas não especificadas anteriormente"",""code"":""74.90-1-99""},{""text"":""Atividades de teleatendimento"",""code"":""82.20-2-00""},{""text"":""Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"",""code"":""86.10-1-01""},{""text"":""UTI móvel"",""code"":""86.21-6-01""},{""text"":""Serviços móveis de atendimento a urgências, exceto por UTI móvel"",""code"":""86.21-6-02""},{""text"":""Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências"",""code"":""86.22-4-00""},{""text"":""Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos"",""code"":""86.30-5-01""},{""text"":""Atividade médica ambulatorial com recursos para realização de exames complementares"",""code"":""86.30-5-02""},{""text"":""Atividade médica ambulatorial restrita a consultas"",""code"":""86.30-5-03""},{""text"":""Atividade odontológica"",""code"":""86.30-5-04""},{""text"":""Serviços de vacinação e imunização humana"",""code"":""86.30-5-06""},{""text"":""Atividades de reprodução humana assistida"",""code"":""86.30-5-07""},{""text"":""Atividades de atenção ambulatorial não especificadas anteriormente"",""code"":""86.30-5-99""},{""text"":""Laboratórios de anatomia patológica e citológica"",""code"":""86.40-2-01""},{""text"":""Laboratórios clínicos"",""code"":""86.40-2-02""},{""text"":""Serviços de diálise e nefrologia"",""code"":""86.40-2-03""},{""text"":""Serviços de tomografia"",""code"":""86.40-2-04""},{""text"":""Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia"",""code"":""86.40-2-05""},{""text"":""Serviços de ressonância magnética"",""code"":""86.40-2-06""},{""text"":""Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética"",""code"":""86.40-2-07""},{""text"":""Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos"",""code"":""86.40-2-08""},{""text"":""Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos"",""code"":""86.40-2-09""},{""text"":""Serviços de quimioterapia"",""code"":""86.40-2-10""},{""text"":""Serviços de radioterapia"",""code"":""86.40-2-11""},{""text"":""Serviços de hemoterapia"",""code"":""86.40-2-12""},{""text"":""Serviços de litotripcia"",""code"":""86.40-2-13""},{""text"":""Serviços de bancos de células e tecidos humanos"",""code"":""86.40-2-14""},{""text"":""Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente"",""code"":""86.40-2-99""},{""text"":""Atividades de enfermagem"",""code"":""86.50-0-01""},{""text"":""Atividades de profissionais da nutrição"",""code"":""86.50-0-02""},{""text"":""Atividades de psicologia e psicanálise"",""code"":""86.50-0-03""},{""text"":""Atividades de fisioterapia"",""code"":""86.50-0-04""},{""text"":""Atividades de terapia ocupacional"",""code"":""86.50-0-05""},{""text"":""Atividades de fonoaudiologia"",""code"":""86.50-0-06""},{""text"":""Atividades de terapia de nutrição enteral e parenteral"",""code"":""86.50-0-07""},{""text"":""Atividades de profissionais da área de saúde não especificadas anteriormente"",""code"":""86.50-0-99""},{""text"":""Atividades de apoio à gestão de saúde"",""code"":""86.60-7-00""},{""text"":""Atividades de práticas integrativas e complementares em saúde humana"",""code"":""86.90-9-01""},{""text"":""Atividades de banco de leite humano"",""code"":""86.90-9-02""},{""text"":""Outras atividades de atenção à saúde humana não especificadas anteriormente"",""code"":""86.90-9-99""},{""text"":""Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes"",""code"":""87.11-5-03""},{""text"":""Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio"",""code"":""87.12-3-00""},{""text"":""Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente"",""code"":""87.30-1-99""},{""text"":""Serviços de assistência social sem alojamento"",""code"":""88.00-6-00""},{""text"":""Toalheiros"",""code"":""96.01-7-03""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Atividades associativas não especificadas anteriormente"",""code"":""94.99-5-00""}]",03/11/2005,FEDERACAO INTERF. DAS COOP. DE TRABALHO MEDICO DO ESTADO DE MINAS GERAIS,MG,"[{""qual"":""16-Presidente"",""nome"":""LUIZ OTAVIO FERNANDES DE ANDRADE""},{""qual"":""10-Diretor"",""nome"":""DILSON LAMAITA MIRANDA""},{""qual"":""10-Diretor"",""nome"":""AYLAN CESAR DE MELO""}]",ATIVA,SANTA EFIGENIA,AV BRASIL,491,30.140-000,BELO HORIZONTE,DEMAIS,28/09/1977,214-3 - Cooperativa,19.891.852/0001-44,2019-03-13T14:55:57.225Z,OK,MATRIZ,UNIMED FEDERACAO MINAS,4 ANDAR,,,,,,,"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",10849560.23,{},"{""free"":true,""database"":true}"
"[{""text"":""Previdência complementar fechada"",""code"":""65.41-3-00""}]",03/11/2005,DESBAN - FUNDACAO BDMG DE SEGURIDADE SOCIAL,MG,"[{""qual"":""10-Diretor"",""nome"":""ROBERTO EMILIO DE SENNA""},{""qual"":""10-Diretor"",""nome"":""MAURO CAMILO CLEMENTE DE SOUZA""}]",ATIVA,LOURDES,R BERNARDO GUIMARAES,1587,30.140-082,BELO HORIZONTE,DEMAIS,31/01/1978,306-9 - Fundação Privada,19.969.500/0001-64,2019-02-23T19:20:06.031Z,OK,MATRIZ,DESBAN,SALA 801 ANDAR 8 SALA 901 SALA 902 SALA 903 ANDAR 9,desban@desban.org.br,(31) 3249-8500 / (31) 3249-8527,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Previdência complementar fechada"",""code"":""65.41-3-00""}]",03/11/2005,FUNDACAO LIBERTAS DE SEGURIDADE SOCIAL,MG,"[{""qual"":""16-Presidente"",""nome"":""EDEVALDO FERNANDES DA SILVA""},{""qual"":""10-Diretor"",""nome"":""EUGENIA BOSSI FRAGA""},{""qual"":""10-Diretor"",""nome"":""CLAUDIA FERREIRA VIEIRA MACHADO DA CUNHA BALULA""}]",ATIVA,CENTRO,AV ALVARES CABRAL,200,30.170-000,BELO HORIZONTE,DEMAIS,16/12/1977,306-9 - Fundação Privada,20.119.509/0001-65,2019-02-25T11:18:02.139Z,OK,MATRIZ,FUNDACAO LIBERTAS,ANDAR: 8;,,(31) 2111-3641,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Atividades associativas não especificadas anteriormente"",""code"":""94.99-5-00""}]",07/04/2014,ASSOCIACAO DOS SERVIDORES PUBLICOS DA ADMINISTRACAO DIRETA DO GOVERNO DO ESTADO DO PARA,PA,"[{""qual"":""16-Presidente"",""nome"":""GERALDO HENRIQUE DE OLIVEIRA NOGUEIRA""}]",ATIVA,UMARIZAL,AVENIDA SENADOR LEMOS,904,66.050-000,BELEM,DEMAIS,07/04/2014,399-9 - Associação Privada,20.160.828/0001-14,2018-11-20T23:59:59.000Z,OK,MATRIZ,ASPARA,,,(91) 3225-1521 / (91) 8119-5108 / (91) 3223-2594,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",11/10/2003,PRONTOMED PLANOS DE SAUDE LTDA,MG,"[{""qual"":""49-Sócio-Administrador"",""nome"":""GENY GONCALVES RAUSCH""},{""qual"":""49-Sócio-Administrador"",""nome"":""SOLANGE GONCALVES RAUSCH DOS SANTOS""},{""qual"":""22-Sócio"",""nome"":""SIMONE GONCALVES RAUSCH""},{""qual"":""22-Sócio"",""nome"":""SILVANA GONCALVES RAUSCH""},{""qual"":""22-Sócio"",""nome"":""SIOMARA GONCALVES RAUSCH""},{""qual"":""49-Sócio-Administrador"",""nome"":""WALDEMAR HENRIQUE RAUSCH JUNIOR""}]",ATIVA,CENTRO,AV SETE DE SETEMBRO,1161,35.500-011,DIVINOPOLIS,DEMAIS,15/06/1971,206-2 - Sociedade Empresária Limitada,20.168.589/0001-49,2019-02-21T18:16:35.030Z,OK,MATRIZ,,,,(0037) 0221-1176,,,,,"[{""text"":""Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos"",""code"":""86.30-5-01""}]",1143710.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Previdência complementar fechada"",""code"":""65.41-3-00""}]",03/11/2005,AGROS INSTITUTO UFV DE SEGURIDADE SOCIAL,MG,"[{""qual"":""10-Diretor"",""nome"":""NAIRAM FELIX DE BARROS""}]",ATIVA,CAMPUS UFV,AV PURDUE,S/N,36.570-001,VICOSA,DEMAIS,19/11/1979,399-9 - Associação Privada,20.320.487/0001-05,2019-03-26T21:00:50.468Z,OK,MATRIZ,,CAMPUS UNIVERSITARIO,dge@agros.org.br,(31) 3899-3500,,,,,"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Outras atividades de atenção à saúde humana não especificadas anteriormente"",""code"":""86.90-9-99""}]",11/06/2005,PRONTOMEDICO PLANO DE ASSISTENCIA MEDICA LTDA.,MG,"[{""qual"":""49-Sócio-Administrador"",""nome"":""ANGELO MARCIANO LOPES""},{""qual"":""49-Sócio-Administrador"",""nome"":""FELIPE MARCIANO LOPES""},{""qual"":""22-Sócio"",""nome"":""GEOVANE MARCIANO LOPES""},{""qual"":""22-Sócio"",""nome"":""MABEL DE FREITAS LOPES""},{""qual"":""22-Sócio"",""nome"":""LAURA DE FREITAS LOPES""}]",ATIVA,CENTRO,AV BR DO RIO BRANCO,2879,36.010-012,JUIZ DE FORA,EMPRESA DE PEQUENO PORTE,10/01/1984,224-0 - Sociedade Simples Limitada,20.437.133/0001-37,2019-02-28T11:42:43.696Z,OK,MATRIZ,,1 ANDAR,,,,,,,"[{""text"":""Atividade odontológica"",""code"":""86.30-5-04""},{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",285000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"",""code"":""86.10-1-01""}]",03/11/2005,HOSPITAL NOSSA SENHORA DAS GRACAS LTDA,MG,"[{""qual"":""22-Sócio"",""nome"":""CARLOS MAGNO ALVARENGA SIMOES""},{""qual"":""49-Sócio-Administrador"",""nome"":""GEORGE WAGNER ALVARENGA SIMOES""},{""qual"":""22-Sócio"",""nome"":""EDUARDO SOUZA BORGES""},{""qual"":""22-Sócio"",""nome"":""GERALDO SIMOES DE SOUZA""},{""qual"":""22-Sócio"",""nome"":""GERSON DUARTE""},{""qual"":""22-Sócio"",""nome"":""MOACIR PAOLIELLO""},{""qual"":""22-Sócio"",""nome"":""CATHARINA GONCALVES PORCARO""},{""qual"":""22-Sócio"",""nome"":""NILTON PORCARO""},{""qual"":""22-Sócio"",""nome"":""ALESSANDRA PORCARO""},{""qual"":""22-Sócio"",""nome"":""VINICIUS PORCARO""},{""qual"":""22-Sócio"",""nome"":""OTHONIEL DA CRUZ CERQUEIRA""},{""qual"":""22-Sócio"",""nome"":""JOSE GUSTAVO CINTRA SALOME""},{""qual"":""22-Sócio"",""nome"":""FLAVIA CINTRA SALOME""},{""qual"":""22-Sócio"",""nome"":""MARIA VALERIA CINTRA SALOME DE CASTRO ALVES""},{""qual"":""22-Sócio"",""nome"":""ANA EMILIA PORCARO""},{""qual"":""22-Sócio"",""nome"":""FIRAS HILAL""},{""qual"":""22-Sócio"",""nome"":""CARLOS MAGNO ALVARENGA SIMOES FILHO""},{""qual"":""22-Sócio"",""nome"":""JOAO PEDRO MARTINS PEREIRA""}]",ATIVA,CENTRO,R SAO PAULO,1097,35.010-180,GOVERNADOR VALADARES,DEMAIS,26/08/1966,206-2 - Sociedade Empresária Limitada,20.600.763/0001-80,2019-02-14T14:58:43.513Z,OK,MATRIZ,HOSPITAL NOSSA SENHORA DAS GRACAS,: 1125;,pontual@contabilidadepontual.com.br,(33) 3271-1995,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",1700000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MEDICO,MG,"[{""qual"":""10-Diretor"",""nome"":""LUIZ CLAUDIO SARDELI""},{""qual"":""10-Diretor"",""nome"":""ALBERTO DE OLIVEIRA BARBOSA""},{""qual"":""16-Presidente"",""nome"":""WILLIAM GEBRIM JUNIOR""}]",ATIVA,CENTRO,AV CEL TEODOLINO PEREIRA DE ARAUJO,801,38.440-062,ARAGUARI,DEMAIS,22/05/1985,214-3 - Cooperativa,20.909.271/0001-71,2019-02-25T19:10:48.108Z,OK,MATRIZ,UNIMED ARAGUARI,,,(34) 3249-5178 / (34) 3249-5180,,,,,"[{""text"":""Serviços móveis de atendimento a urgências, exceto por UTI móvel"",""code"":""86.21-6-02""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",27/08/2014,OPERADORA DE PLANOS PRIVADOS DE SAUDE - SANTA CASA SAUDE LTDA,MS,[],ATIVA,CENTRO,AV MATO GROSSO,351,79.002-230,CAMPO GRANDE,DEMAIS,27/08/2014,206-2 - Sociedade Empresária Limitada,20.918.393/0001-24,2019-03-09T13:53:01.547Z,OK,MATRIZ,SANTA CASA SAUDE,,rinaldo.romano@santacasacampogrande.org.br,(67) 3322-4249 / (67) 3322-4183,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",28/09/2002,AMPARA ASSISTENCIA MEDICA PARAISO LTDA,MG,"[{""qual"":""22-Sócio"",""nome"":""ADALBERTO GUERINO LANDGRAF""},{""qual"":""22-Sócio"",""nome"":""ADAUTO MANFRIN MENDES""},{""qual"":""22-Sócio"",""nome"":""ARTHUR AUGUSTO VILLELA""},{""qual"":""49-Sócio-Administrador"",""nome"":""ANTONIO CARLOS MAFFEI BRAGIATO""},{""qual"":""22-Sócio"",""nome"":""HEBERT MUMIC FERREIRA""},{""qual"":""22-Sócio"",""nome"":""JOSE GARCIA AMARAL FILHO""},{""qual"":""22-Sócio"",""nome"":""MARIA ANGELA PATRICIO DE PADUA""},{""qual"":""22-Sócio"",""nome"":""MARCELO SAFATLE SOARES""},{""qual"":""22-Sócio"",""nome"":""NELSON JOSE DA SILVA""},{""qual"":""22-Sócio"",""nome"":""RAUL FERNANDO CHAVES BRANDAO""},{""qual"":""22-Sócio"",""nome"":""SYLVIA APARECIDA CARDEAL SOARES ZAMPIERI""},{""qual"":""22-Sócio"",""nome"":""GAMALIEL LUCAS CARNEIRO""},{""qual"":""22-Sócio"",""nome"":""LUCIANA RICCI RAMOS SILVA""},{""qual"":""22-Sócio"",""nome"":""FABIO FERNANDO BORDINI""},{""qual"":""22-Sócio"",""nome"":""NESTOR JAVIER TITO RUGNITZ""},{""qual"":""22-Sócio"",""nome"":""PAULO CESAR LOPES""},{""qual"":""22-Sócio"",""nome"":""RODRIGO DE LIMA RUSSO""},{""qual"":""22-Sócio"",""nome"":""VANESSA HELENA DE LIMA PADUA""},{""qual"":""49-Sócio-Administrador"",""nome"":""GILBERTO GONCALVES""},{""qual"":""22-Sócio"",""nome"":""JOSE LUIS BORDINI""},{""qual"":""22-Sócio"",""nome"":""MARIO OLIVA ROCHA""},{""qual"":""22-Sócio"",""nome"":""HELENA MARIA ALVES GONCALVES""},{""qual"":""22-Sócio"",""nome"":""LUCIANO JORGE""},{""qual"":""22-Sócio"",""nome"":""RICARDO CESAR BATISTA DA SILVA""},{""qual"":""22-Sócio"",""nome"":""WELINGTON REIS DE SOUZA""},{""qual"":""22-Sócio"",""nome"":""CARLOS GUSTAVO BRANCO FONSECA""},{""qual"":""22-Sócio"",""nome"":""KARINE JABACE MAIA BRIGAGAO ALCANTARA""},{""qual"":""22-Sócio"",""nome"":""LILIAN GIACCHERO RIBEIRO""},{""qual"":""22-Sócio"",""nome"":""RODRIGO DE PADUA SAFATLE SOARES""},{""qual"":""49-Sócio-Administrador"",""nome"":""ELOI ALMEIDA ROMAO""},{""qual"":""22-Sócio"",""nome"":""GABRIELA FIGUEIREDO BORDINI""},{""qual"":""22-Sócio"",""nome"":""LAURA DE ALMEIDA COCA""},{""qual"":""22-Sócio"",""nome"":""LIGIA CAROLINA DE POMPEI SAFATLE""},{""qual"":""22-Sócio"",""nome"":""MAYSA CARLA MENDONCA TAME""},{""qual"":""22-Sócio"",""nome"":""ANDRE FIGUEIREDO BORDINI""},{""qual"":""22-Sócio"",""nome"":""RODRIGO FABIANO PEREIRA CASSIMIRO""},{""qual"":""22-Sócio"",""nome"":""FLAVIO BERNARDES GONCALVES""}]",ATIVA,MOCOQUINHA,PC COM JOAO PIO F WESTIN,107,37.950-000,SAO SEBASTIAO DO PARAISO,DEMAIS,16/08/1988,206-2 - Sociedade Empresária Limitada,20.946.877/0001-87,2019-02-01T12:18:41.209Z,OK,MATRIZ,AMPARA,,,,,,,,"[{""text"":""Outras atividades de atenção à saúde humana não especificadas anteriormente"",""code"":""86.90-9-99""}]",8817100.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",19/08/2014,ASSOCIACAO PLANO DE SAUDE SANTA CASA DE VALINHOS,SP,"[{""qual"":""16-Presidente"",""nome"":""CELSO BELTRAMINI""}]",ATIVA,PARQUE NOVA SUICA,AV JOAQUIM ALVES CORREA,4371,13.271-430,VALINHOS,DEMAIS,19/08/2014,399-9 - Associação Privada,20.961.779/0001-19,2019-01-22T16:50:14.455Z,OK,MATRIZ,PLANO DE SAUDE SANTA CASA DE VALINHOS,,contabilidade@santacasadevalinhos.com.br,(19) 3869-5111,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",07/10/2014,"CAIXA DE ASSISTENCIA A SAUDE DOS TRABALHADORES DAS INDUSTRIAS METALUGICAS, MECNICA E DE MATERIAL ELETRICO DE BRUSQUE SINTIMMMEB SAUDE",SC,"[{""qual"":""16-Presidente"",""nome"":""EDUARDO DE SOUZA""},{""qual"":""10-Diretor"",""nome"":""HENRIQUE LUIZ COELHO FILHO""},{""qual"":""10-Diretor"",""nome"":""JORGE LUIZ PUTSCH""}]",ATIVA,CENTRO,R JOAO BAUER,75,88.350-101,BRUSQUE,DEMAIS,07/10/2014,399-9 - Associação Privada,21.205.801/0001-63,2019-02-18T19:15:54.940Z,OK,MATRIZ,SINTIMMMEB SAUDE,,sintimeb@terra.com.br,(47) 3251-5900,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,COOPERATIVA DE TRABALHO MEDICO DE POUSO ALEGRE,MG,"[{""qual"":""16-Presidente"",""nome"":""MARCELO COUTO LUNA DE ALMEIDA""},{""qual"":""10-Diretor"",""nome"":""PAULO MAGALHAES FERNANDES""},{""qual"":""10-Diretor"",""nome"":""RONALDO CESAR RIOS""},{""qual"":""10-Diretor"",""nome"":""LUCIANO MARTINS RIERA""}]",ATIVA,CEL.EVARISTO AZEVEDO JUNQUEIRA,AV MARECHAL CASTELO BRANCO,75,37.550-001,POUSO ALEGRE,DEMAIS,01/01/1983,214-3 - Cooperativa,21.490.586/0001-90,2019-02-14T01:31:00.042Z,OK,MATRIZ,UNIMED SUL MINEIRA,,contabilidade@unimedsulmineira.com.br,(35) 3449-1806 / (35) 3449-1841,,,,,"[{""text"":""Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"",""code"":""86.10-1-01""},{""text"":""Atividade médica ambulatorial com recursos para realização de exames complementares"",""code"":""86.30-5-02""},{""text"":""Atividades de atenção ambulatorial não especificadas anteriormente"",""code"":""86.30-5-99""},{""text"":""Laboratórios clínicos"",""code"":""86.40-2-02""},{""text"":""Serviços de tomografia"",""code"":""86.40-2-04""},{""text"":""Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia"",""code"":""86.40-2-05""},{""text"":""Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos"",""code"":""86.40-2-08""},{""text"":""Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente"",""code"":""86.40-2-99""},{""text"":""Atividades de enfermagem"",""code"":""86.50-0-01""},{""text"":""Atividades de profissionais da nutrição"",""code"":""86.50-0-02""},{""text"":""Atividades de psicologia e psicanálise"",""code"":""86.50-0-03""},{""text"":""Atividades de fisioterapia"",""code"":""86.50-0-04""},{""text"":""Atividades de terapia ocupacional"",""code"":""86.50-0-05""},{""text"":""Atividades de fonoaudiologia"",""code"":""86.50-0-06""},{""text"":""Atividades de profissionais da área de saúde não especificadas anteriormente"",""code"":""86.50-0-99""},{""text"":""Atividades de apoio à gestão de saúde"",""code"":""86.60-7-00""},{""text"":""Atividades de práticas integrativas e complementares em saúde humana"",""code"":""86.90-9-01""},{""text"":""Outras atividades de atenção à saúde humana não especificadas anteriormente"",""code"":""86.90-9-99""},{""text"":""Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente"",""code"":""87.30-1-99""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências"",""code"":""86.10-1-02""}]",03/11/2005,SANTA CASA DE MISERICORDIA DE JUIZ DE FORA,MG,"[{""qual"":""16-Presidente"",""nome"":""RENATO VILLELA LOURES""}]",ATIVA,PASSOS,BR DO RIO BRANCO,3353,36.021-630,JUIZ DE FORA,DEMAIS,18/10/1966,399-9 - Associação Privada,21.575.709/0001-95,2019-02-14T19:15:42.389Z,OK,MATRIZ,,,,,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MEDICO LTDA,MG,"[{""qual"":""10-Diretor"",""nome"":""LUIZ RICARDO MARTINS RIBEIRO""},{""qual"":""16-Presidente"",""nome"":""SEBASTIAO ALVES DE SOUZA JUNIOR""},{""qual"":""10-Diretor"",""nome"":""JANE ELIZABETH VIEIRA DA COSTA SARMENTO""}]",ATIVA,SAO SEBASTIAO,R BIAS FORTES,216,36.406-060,CONSELHEIRO LAFAIETE,DEMAIS,10/07/1980,214-3 - Cooperativa,21.839.519/0001-38,2019-02-14T13:58:54.892Z,OK,MATRIZ,,,contabil@unimedcl.com.br,(31) 3763-9047,,,,,"[{""text"":""Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos"",""code"":""86.30-5-01""},{""text"":""Atividade médica ambulatorial com recursos para realização de exames complementares"",""code"":""86.30-5-02""},{""text"":""Atividade médica ambulatorial restrita a consultas"",""code"":""86.30-5-03""}]",1420538.00,{},"{""free"":true,""database"":true}"
